smiles,cano_smiles,CMC,ST,KOW,i,tox_pred_label_sum
O=C(CC1COC(C(F)(F)F)C(F)(F)C1(F)F)N1CCCCCO1,O=C(CC1COC(C(F)(F)F)C(F)(F)C1(F)F)N1CCCCCO1,-1.377631,33.868584,2.9546926,0,0.0
COC(F)(OC(C)C)C(O)C(F)(F)F,COC(F)(OC(C)C)C(O)C(F)(F)F,0.9900594,21.473316,1.6499428,0,0.0
OC1(C(F)(F)F)OCOC1(F)F,OC1(C(F)(F)F)OCOC1(F)F,0.031458866,22.03428,1.0167854,0,0.0
CCC(C)(O)C(F)(F)C(F)C(=O)O,CCC(C)(O)C(F)(F)C(F)C(=O)O,0.27651682,26.614862,1.1332996,0,0.0
FC(F)(F)CC1CO1,FC(F)(F)CC1CO1,0.81826353,21.657919,0.97149277,0,0.0
N=C=NCCC(F)(F)F,N=C=NCCC(F)(F)F,0.6752934,26.678183,0.67906374,0,0.0
OC(F)(F)C1CCC(F)(Cl)O1,OC(F)(F)C1CCC(F)(Cl)O1,0.44062686,24.019115,1.7730364,0,0.0
CCOC(C)(O)CC(F)(F)F,CCOC(C)(O)CC(F)(F)F,0.90853626,23.111431,1.3814638,0,0.0
Nc1cc(F)c(Cl)nc1C(F)(F)F,Nc1cc(F)c(Cl)nc1C(F)(F)F,-0.006373233,31.429943,2.6499448,0,0.0
CC(F)(F)COC(O)(F)C(F)F,CC(F)(F)COC(O)(F)C(F)F,0.5898633,20.622715,1.4318726,0,0.0
COC(N)(C(=O)O)C(F)(F)C(F)(F)F,COC(N)(C(=O)O)C(F)(F)C(F)(F)F,-0.1387866,26.584278,-0.13326538,0,0.0
CC(CC(C)C(=O)O)CC(F)(F)F,CC(CC(C)C(=O)O)CC(F)(F)F,0.65748376,25.784586,2.5676491,0,0.0
O=CCN=C(F)C(F)(F)C(F)(F)F,O=CCN=C(F)C(F)(F)C(F)(F)F,0.10963261,23.153103,1.6802037,0,0.0
O=C(O)c1c(F)cc(C(F)(F)F)c(F)c1F,O=C(O)c1c(F)cc(C(F)(F)F)c(F)c1F,-0.47372752,29.130198,2.8614411,0,0.0
CC(C)CC(F)(F)CC(F)C(=O)O,CC(C)CC(F)(F)CC(F)C(=O)O,0.4428626,24.009836,2.3789032,0,0.0
NC(=O)C(=O)C(F)(F)C(F)F,NC(=O)C(=O)C(F)(F)C(F)F,0.20089634,27.532755,0.5153028,0,0.0
OCCc1cc(F)c(C(F)(F)F)c(F)c1F,OCCc1cc(F)c(C(F)(F)F)c(F)c1F,-0.10000412,29.658472,2.8305736,0,0.0
CC(I)CC(F)(F)F,CC(I)CC(F)(F)F,0.93977576,23.536575,2.840281,0,0.0
CCCOC(=O)C(O)(CC)C(F)(F)C(F)(F)F,CCCOC(=O)C(O)(CC)C(F)(F)C(F)(F)F,0.33694574,24.330608,2.8426695,0,0.0
NC(F)(F)C(F)=CS(=O)(=O)F,NC(F)(F)C(F)=CS(=O)(=O)F,0.5702581,31.052769,0.90191793,0,0.0
CCOC(F)(F)C(F)OCC(F)(F)F,CCOC(F)(F)C(F)OCC(F)(F)F,0.961985,18.126713,2.3259115,0,0.0
CCOC(=O)C(O)C(F)(F)F,CCOC(=O)C(O)C(F)(F)F,0.67194,26.489307,0.7998625,0,0.0
FC(F)(F)C(F)(F)C1(F)CO1,FC(F)(F)C(F)(F)C1(F)CO1,0.06617263,17.006006,1.8800356,0,0.0
OCC(F)(F)C(F)(F)CCCCl,OCC(F)(F)C(F)(F)CCCCl,0.62620455,25.925838,2.1570222,0,0.0
OC1CCC(O)(C(F)(F)F)CC1,OC1CCC(O)(C(F)(F)F)CC1,0.42662185,33.14234,0.5761111,0,0.0
CNS(=O)(=O)C(F)(F)F,CNS(=O)(=O)C(F)(F)F,0.5852374,32.29908,0.9643196,0,0.0
O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(O)(F)N1CCCCC1,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(O)(F)N1CCCCC1,-0.7283999,31.190222,1.4379075,0,0.0
COC(=O)CC(F)C(F)(F)C(F)F,COC(=O)CC(F)C(F)(F)C(F)F,-0.20166561,21.714537,1.6166652,0,0.0
N=C(N)N1CCC(C(F)(F)C(F)F)CC1,N=C(N)N1CCC(C(F)(F)C(F)F)CC1,0.2692434,37.53384,1.3108889,0,0.0
Cc1ccc(OCC(F)(F)F)cc1C(=O)O,Cc1ccc(OCC(F)(F)F)cc1C(=O)O,0.11909671,36.15891,2.9743488,0,0.0
O=C1COCC(C(F)(F)F)(C(F)(F)F)O1,O=C1COCC(C(F)(F)F)(C(F)(F)F)O1,-0.4198304,25.62435,1.4618638,0,0.0
FC(F)(F)C1(F)COC1,FC(F)(F)C1(F)COC1,0.38326964,19.954298,1.069864,0,0.0
O=C(O)CCC(F)(F)F,O=C(O)CCC(F)(F)F,0.5590389,25.44972,0.90643084,0,0.0
CCC(=O)C(F)(F)C1COC(F)(F)C1(F)F,CCC(=O)C(F)(F)C1COC(F)(F)C1(F)F,-0.6938979,20.289934,2.0545921,0,0.0
Cc1nc(F)c(F)c(C(F)(F)F)n1,Cc1nc(F)c(F)c(C(F)(F)F)n1,-0.079138316,25.461365,1.8628168,0,0.0
O=C(NCCO)c1ccc(Br)cc1C(F)(F)F,O=C(NCCO)c1ccc(Br)cc1C(F)(F)F,0.014710635,44.81706,2.1462379,0,0.0
O=C(N1CCCC1)C(F)(F)C(F)(F)F,O=C(N1CCCC1)C(F)(F)C(F)(F)F,0.15544209,31.049969,1.7788432,0,0.0
OC(F)(F)C(F)(F)C1CC1(F)F,OC(F)(F)C(F)(F)C1CC1(F)F,0.15893686,17.424614,2.045857,0,0.0
CCOC1(C(F)(F)F)COC(C(=O)OC)OCO1,CCOC1(C(F)(F)F)COC(C(=O)OC)OCO1,-0.31053442,31.963654,1.0824134,0,0.0
Cc1cc(F)nc(C(F)(F)F)n1,Cc1cc(F)nc(C(F)(F)F)n1,0.17817561,25.454327,1.8191674,0,0.0
NC1(F)NC(F)(F)OC1(F)F,NC1(F)NC(F)(F)OC1(F)F,0.4287336,18.958315,1.0106165,0,0.0
CCOC1(F)OC(C(F)(F)F)C1(F)F,CCOC1(F)OC(C(F)(F)F)C1(F)F,-0.17817795,17.537394,2.5769486,0,0.0
COC(F)(F)C(F)OC(F)(F)F,COC(F)(F)C(F)OC(F)(F)F,0.7717251,16.513767,2.0955088,0,0.0
O=C(CF)NC(F)C(F)(F)F,O=C(CF)NC(F)C(F)(F)F,0.4955191,22.775333,0.8382262,0,0.0
CC(F)(F)CC(F)C(F)(F)F,CC(F)(F)CC(F)C(F)(F)F,0.5461361,15.477183,2.5695448,0,0.0
FC(F)C(F)(F)C(F)Br,FC(F)C(F)(F)C(F)Br,0.45768958,19.763515,2.1837087,0,0.0
COC(=O)C(F)(F)C(F)(F)C(F)(F)CO,COC(=O)C(F)(F)C(F)(F)C(F)(F)CO,-0.52792287,21.115482,1.4230722,0,0.0
CCc1c(C(=O)O)cccc1C(F)(F)F,CCc1c(C(=O)O)cccc1C(F)(F)F,0.0682914,33.415016,3.4546266,0,0.0
O=C(O)CCc1cccc(OC(F)(F)C(F)F)c1,O=C(O)CCc1cccc(OC(F)(F)C(F)F)c1,-0.2468756,34.974365,2.9205785,0,0.0
COC(=O)[C@H]1[C@@H](C=CCO)C(F)(F)C(F)(F)C1(F)F,COC(=O)[C@H]1[C@@H](C=CCO)C(F)(F)C(F)(F)C1(F)F,-1.2159956,27.37441,2.210196,0,0.0
OCC(F)(I)C(F)(F)F,OCC(F)(I)C(F)(F)F,0.56769097,25.388288,1.7794743,0,0.0
CC(O)C(F)(F)C(F)F,CC(O)C(F)(F)C(F)F,0.52517605,20.39224,0.9945037,0,0.0
COC(=O)C(F)(F)OC,COC(=O)C(F)(F)OC,0.67259705,21.950064,0.5521273,0,0.0
O=C(Cc1ccc2c(c1)OC(F)(F)C(F)(F)O2)NO,O=C(Cc1ccc2c(c1)OC(F)(F)C(F)(F)O2)NO,-0.7464771,37.88035,2.3477128,0,0.0
CCCO[Sn](=O)C(C)CC(CO)C(F)(F)C(F)(F)OC(F)(F)F,CCCO[Sn](=O)C(C)CC(CO)C(F)(F)C(F)(F)OC(F)(F)F,-0.30551213,25.663385,3.7097611,0,0.0
NC(=O)c1c(F)cccc1C(F)(F)F,NC(=O)c1c(F)cccc1C(F)(F)F,-0.05521973,32.729015,1.044213,0,0.0
OCc1cc(C(F)(F)F)nc(Cl)n1,OCc1cc(C(F)(F)F)nc(Cl)n1,0.005852985,35.371727,1.4027244,0,0.0
O=C(OCC(F)(F)C(F)(F)C(F)(F)F)[C@H]1CO1,O=C(OCC(F)(F)C(F)(F)C(F)(F)F)[C@H]1CO1,-0.5781974,22.923405,2.234059,0,0.0
Nc1c(C(F)(F)F)ccnc1F,Nc1c(C(F)(F)F)ccnc1F,0.37748212,30.257954,1.8274584,0,0.0
O=C1CCC(O)(C(F)(F)F)O1,O=C1CCC(O)(C(F)(F)F)O1,0.030141806,29.780651,0.04855997,0,0.0
OC(F)(F)C(I)CC(F)(F)F,OC(F)(F)C(I)CC(F)(F)F,0.7451784,23.115091,2.5427759,0,0.0
CCOC(=O)C(F)(F)C(F)C(F)(F)F,CCOC(=O)C(F)(F)C(F)C(F)(F)F,-0.028520364,18.679337,2.276371,0,0.0
CCCC(F)(CC(F)(F)F)S(=O)(=O)O,CCCC(F)(CC(F)(F)F)S(=O)(=O)O,0.5833912,29.183619,-0.32760525,0,0.0
NC(=O)CC(O)CC(F)(F)F,NC(=O)CC(O)CC(F)(F)F,0.58505595,32.241432,-0.22699288,0,0.0
NC(F)(C(=O)F)C(F)(F)F,NC(F)(C(=O)F)C(F)(F)F,0.5557171,20.300081,0.5374881,0,0.0
FC(F)(F)O[C@H]1OC1(F)F,FC(F)(F)O[C@H]1OC1(F)F,0.55153024,16.9121,1.739383,0,0.0
O=[SH](O)(O)CC(F)(F)F,O=[SH](O)(O)CC(F)(F)F,0.76281756,35.051918,-1.9884036,0,0.0
OCCc1cc(C(F)(F)F)nc(C(F)(F)F)n1,OCCc1cc(C(F)(F)F)nc(C(F)(F)F)n1,-0.41985264,28.386465,2.0406222,0,0.0
CC1(C(F)(F)F)COCO1,CC1(C(F)(F)F)COCO1,0.3476336,23.910713,1.0732582,0,0.0
CCOC(=O)C(F)(F)OC(F)COC,CCOC(=O)C(F)(F)OC(F)COC,1.082339,23.362255,1.127783,0,0.0
COc1cnc(NC(=O)C(F)(F)F)cc1F,COc1cnc(NC(=O)C(F)(F)F)cc1F,-0.10369082,35.727245,1.7927554,0,0.0
FN=C(F)C(F)(F)C(F)F,FN=C(F)C(F)(F)C(F)F,0.4131863,17.27353,1.890651,0,0.0
NC(=O)C(F)(C(F)F)C(F)(F)F,NC(=O)C(F)(C(F)F)C(F)(F)F,0.14834002,21.693495,1.1568925,0,0.0
CCCCP(=O)(OCC)OCC(F)(F)C(F)F,CCCCP(=O)(OCC)OCC(F)(F)C(F)F,0.6978184,26.289661,2.481577,0,0.0
NC1(C(F)(F)F)CCS(=O)(=O)C1(F)F,NC1(C(F)(F)F)CCS(=O)(=O)C1(F)F,-0.25331214,30.962234,0.6106515,0,0.0
CC(C)(CC(=O)O)C(F)C(F)(F)C(F)C(F)(F)F,CC(C)(CC(=O)O)C(F)C(F)(F)C(F)C(F)(F)F,-0.29539308,21.689676,2.5095048,0,0.0
O=C1[C@@H](CO)N1C(=O)C(F)(F)C(F)(F)C(F)(F)F,O=C1[C@@H](CO)N1C(=O)C(F)(F)C(F)(F)C(F)(F)F,-0.57624155,30.473373,1.4898274,0,0.0
FCC(F)(F)CCOCC1CO1,FCC(F)(F)CCOCC1CO1,0.96471775,26.397165,0.781098,0,0.0
COC(=O)C(F)(F)c1ccc(C)cc1N,COC(=O)C(F)(F)c1ccc(C)cc1N,0.07925416,34.475792,2.1840644,0,0.0
Nc1cc(C(F)(F)F)c(F)c(C(=O)F)n1,Nc1cc(C(F)(F)F)c(F)c(C(=O)F)n1,-0.25097886,31.880655,2.023044,0,0.0
Cc1nc(C(F)(F)F)n(C)n1,Cc1nc(C(F)(F)F)n(C)n1,0.42708215,30.044092,1.0810664,0,0.0
OC(c1cc(F)cc(F)c1F)C(F)(F)F,OC(c1cc(F)cc(F)c1F)C(F)(F)F,-0.04867922,27.344156,2.6335201,0,0.0
CC1(C(F)(F)F)OP1,CC1(C(F)(F)F)OP1,0.6141893,20.028801,1.2528824,0,0.0
OCc1nc(C(F)(F)F)c(F)cc1F,OCc1nc(C(F)(F)F)c(F)cc1F,-0.35107803,31.45727,1.572236,0,0.0
CCN(C=O)C1CC(F)(F)C1(F)F,CCN(C=O)C1CC(F)(F)C1(F)F,0.07031121,26.48169,1.2295598,0,0.0
CC1=NCC(F)(F)C1(F)F,CC1=NCC(F)(F)C1(F)F,-0.031500977,19.515154,1.5976646,0,0.0
Nc1nc(F)c(OC(F)(F)C(F)C(F)F)o1,Nc1nc(F)c(OC(F)(F)C(F)C(F)F)o1,-0.21973741,27.357407,1.8218625,0,0.0
O=S(=O)(O)CCCC(F)(F)F,O=S(=O)(O)CCCC(F)(F)F,0.5401269,35.233593,-1.5023254,0,0.0
OC(F)(Br)COC(F)(F)F,OC(F)(Br)COC(F)(F)F,0.97468597,23.051214,1.8033435,0,0.0
C[C@@H]1CC[C@H](C(O)(C(F)(F)F)C(F)(F)F)O1,C[C@@H]1CC[C@H](C(O)(C(F)(F)F)C(F)(F)F)O1,-0.23184912,24.114723,2.3761373,0,0.0
CCOP(=O)(CC)C(F)(F)F,CCOP(=O)(CC)C(F)(F)F,0.622647,23.446611,1.1425024,0,0.0
COC(=O)C(N)(Cl)C(F)(F)C(F)(F)F,COC(=O)C(N)(Cl)C(F)(F)C(F)(F)F,-0.14237593,25.007097,1.5288163,0,0.0
Nc1cc(C(=O)O)cc(C(F)(F)F)c1F,Nc1cc(C(=O)O)cc(C(F)(F)F)c1F,-0.18696032,37.1939,2.3733382,0,0.0
CC(C(=O)Nc1ccc(O)cc1)C(F)(F)F,CC(C(=O)Nc1ccc(O)cc1)C(F)(F)F,-0.015598816,37.111496,2.0898726,0,0.0
CSC(F)C(F)(F)F,CSC(F)C(F)(F)F,0.8038739,19.172665,2.0141006,0,0.0
O=C(N1CCCCC1)C(O)(C(F)(F)F)C(F)(F)F,O=C(N1CCCCC1)C(O)(C(F)(F)F)C(F)(F)F,0.0706094,34.74321,2.3360536,0,0.0
C=CCC(=O)OCC(F)C(F)(F)F,C=CCC(=O)OCC(F)C(F)(F)F,0.23546605,23.012142,2.0783215,0,0.0
Cc1cc(C(=O)O)ccc1C(F)(F)C(F)F,Cc1cc(C(=O)O)ccc1C(F)(F)C(F)F,-0.28908563,32.563408,3.2608,0,0.0
NC(=O)c1cccc(C(F)(F)F)c1F,NC(=O)c1cccc(C(F)(F)F)c1F,-0.08149178,32.606445,1.5742029,0,0.0
Cc1nc(C(F)(F)F)nc2[nH]ccc12,Cc1nc(C(F)(F)F)nc2[nH]ccc12,0.161636,35.577072,1.9928954,0,0.0
O=S1(=O)CCC(F)(F)C1(F)F,O=S1(=O)CCC(F)(F)C1(F)F,-0.15971163,28.498129,0.7905928,0,0.0
OCC(F)(F)Br,OCC(F)(F)Br,1.0090863,23.8101,0.83027446,0,0.0
O=C(CCCC(F)(F)C(F)(F)F)CS(=O)(=O)O,O=C(CCCC(F)(F)C(F)(F)F)CS(=O)(=O)O,-0.4091917,35.9318,-0.08573218,0,0.0
COC(=O)C(F)(F)C(CO)OC(F)(F)c1cccc(Br)c1,COC(=O)C(F)(F)C(CO)OC(F)(F)c1cccc(Br)c1,-0.1909595,33.826134,3.3511417,0,0.0
C=CC(NC(=O)C(F)(F)C(F)F)C(=O)OCC,C=CC(NC(=O)C(F)(F)C(F)F)C(=O)OCC,-0.21376045,28.679256,1.7512004,0,0.0
Cc1[nH]nc(C(F)(F)F)c1F,Cc1[nH]nc(C(F)(F)F)c1F,0.28775844,27.365108,1.5685025,0,0.0
COCC(C)OC(=O)CC(F)(F)F,COCC(C)OC(=O)CC(F)(F)F,0.66484493,24.11517,1.4323047,0,0.0
CC1(CO)C(F)(F)C1(F)F,CC1(CO)C(F)(F)C1(F)F,0.025185918,21.283218,1.3523147,0,0.0
C=C(C)OP(=O)(OC)OC(F)(F)C(F)(F)Cl,C=C(C)OP(=O)(OC)OC(F)(F)C(F)(F)Cl,-0.14620212,25.406712,2.2253814,0,0.0
O=C(O)CC(CC(F)(F)F)=NF,O=C(O)CC(CC(F)(F)F)=NF,0.26293534,27.813663,0.65454674,0,0.0
OCCOC(F)(F)C(F)F,OCCOC(F)(F)C(F)F,0.97344387,24.079794,0.6472507,0,0.0
CC12C(F)(F)CC1(F)C2(F)F,CC12C(F)(F)CC1(F)C2(F)F,-0.29788312,16.9364,2.37439,0,0.0
OCC(F)(F)C(F)(F)C(F)(F)CO,OCC(F)(F)C(F)(F)C(F)(F)CO,-0.13795865,21.714964,1.0329552,0,0.0
CC(F)(F)C(F)C(F)(F)F,CC(F)(F)C(F)C(F)(F)F,0.5496254,13.831696,2.3148,0,0.0
N[C@H](CCC(=O)O)CC(OCC(F)(F)F)OCC(F)(F)C(F)F,N[C@H](CCC(=O)O)CC(OCC(F)(F)F)OCC(F)(F)C(F)F,0.026601244,29.736988,0.84507227,0,0.0
O=S(=O)(O)CCCCC(F)(F)C(F)(F)F,O=S(=O)(O)CCCCC(F)(F)C(F)(F)F,0.07345657,32.189606,-0.09087397,0,0.0
O=C(CO)N(F)C(F)(F)F,O=C(CO)N(F)C(F)(F)F,0.8676046,29.688354,0.33515623,0,0.0
OCC(I)CC(F)(F)F,OCC(I)CC(F)(F)F,0.9836758,31.029034,1.7265457,0,0.0
CON=C(C)C(O)(C(F)(F)F)C(F)(F)F,CON=C(C)C(O)(C(F)(F)F)C(F)(F)F,-0.08491032,22.786196,2.3743033,0,0.0
COCC(=O)C(F)(F)C(F)F,COCC(=O)C(F)(F)C(F)F,0.38627893,21.774357,0.9259664,0,0.0
Cn1cc(F)cc1C(F)(F)F,Cn1cc(F)cc1C(F)(F)F,0.23345122,25.362904,2.1692026,0,0.0
COC(=O)C(O)C(F)(F)C(F)(F)F,COC(=O)C(O)C(F)(F)C(F)(F)F,0.08022945,24.076674,1.1228896,0,0.0
CCOP(=O)(OC)C(F)(F)F,CCOP(=O)(OC)C(F)(F)F,0.5575632,23.804304,0.68353695,0,0.0
FC(F)(F)COC1(C(F)(F)F)COCCO1,FC(F)(F)COC1(C(F)(F)F)COCCO1,0.052245907,24.515537,1.585757,0,0.0
CCNC(=O)OC(F)C(F)(F)C(F)(F)F,CCNC(=O)OC(F)C(F)(F)C(F)(F)F,-0.06736004,22.645092,2.2965214,0,0.0
O=C(O)c1ccc(OCC(F)(F)C(F)F)cc1,O=C(O)c1ccc(OCC(F)(F)C(F)F)cc1,-0.26189178,34.61028,2.755771,0,0.0
COC(F)C(F)(F)C(F)(F)F,COC(F)C(F)(F)C(F)(F)F,0.44001284,15.933573,1.9559374,0,0.0
CCOC(=O)CC(F)C(F)(F)F,CCOC(=O)CC(F)C(F)(F)F,0.22617865,21.982563,1.8291305,0,0.0
O=C1NOC(C(F)(F)F)(C(F)(F)F)O1,O=C1NOC(C(F)(F)F)(C(F)(F)F)O1,-0.30096826,24.303385,1.6197071,0,0.0
NC(=O)c1cc(C(F)(F)F)ccc1F,NC(=O)c1cc(C(F)(F)F)ccc1F,-0.08678828,32.361187,1.6076876,0,0.0
CCCC1(F)C(O)C(F)(F)C1(F)F,CCCC1(F)C(O)C(F)(F)C1(F)F,0.12495299,20.395912,2.4593573,0,0.0
CCOC(=N)C(=O)C(F)(F)C(F)F,CCOC(=N)C(=O)C(F)(F)C(F)F,0.17180017,25.917141,1.3454514,0,0.0
FC(F)(F)C1C#CCC1,FC(F)(F)C1C#CCC1,0.66759956,23.74769,2.072288,0,0.0
CC(=O)C(F)(C(C)(F)F)C(F)(F)F,CC(=O)C(F)(C(C)(F)F)C(F)(F)F,-0.05292266,18.014332,1.9918659,0,0.0
O=C(Cl)C(F)(F)C(F)(F)CO,O=C(Cl)C(F)(F)C(F)(F)CO,0.11663741,24.197006,1.1235054,0,0.0
Nc1ncc(C(F)(F)F)cc1F,Nc1ncc(C(F)(F)F)cc1F,0.25663605,30.283268,1.7684333,0,0.0
NC(=O)c1ccc(F)c(C(F)(F)F)c1F,NC(=O)c1ccc(F)c(C(F)(F)F)c1F,-0.2535154,31.703959,1.7559185,0,0.0
CC1OC(F)(F)C1(F)F,CC1OC(F)(F)C1(F)F,0.10624044,16.713284,1.7063711,0,0.0
COP(=O)(OC)C(F)C(F)(F)C(C)CO,COP(=O)(OC)C(F)C(F)(F)C(C)CO,0.04768951,29.924997,0.3916901,0,0.0
O=C(O)c1c(F)cc(F)c(C(F)(F)F)c1F,O=C(O)c1c(F)cc(F)c(C(F)(F)F)c1F,-0.44497317,29.341366,2.780311,0,0.0
O=S(=O)(OCC1CC1)C(F)(F)F,O=S(=O)(OCC1CC1)C(F)(F)F,0.5593232,31.835133,1.9955685,0,0.0
CCNC(=O)CC(O)CC(O)(C(F)(F)F)C(F)(F)F,CCNC(=O)CC(O)CC(O)(C(F)(F)F)C(F)(F)F,-0.28410038,32.122246,1.1231455,0,0.0
FC(F)(F)C1CCSC1(F)F,FC(F)(F)C1CCSC1(F)F,0.1901,21.249477,2.7500353,0,0.0
NC(=O)c1ccc(F)c(C(F)(F)F)c1,NC(=O)c1ccc(F)c(C(F)(F)F)c1,-0.06860815,33.43632,1.9164078,0,0.0
OC(F)(F)C(F)C(Br)C(F)(F)CF,OC(F)(F)C(F)C(Br)C(F)(F)CF,0.28762567,22.07315,2.3142028,0,0.0
NC(=O)NCC(O)C(F)(F)F,NC(=O)NCC(O)C(F)(F)F,0.70557195,34.999443,-0.36194783,0,0.0
O=C1CN=C(C(F)(F)C(F)F)OC1,O=C1CN=C(C(F)(F)C(F)F)OC1,-0.1448621,31.566156,0.8466485,0,0.0
Nc1nc(F)ccc1C(F)(F)F,Nc1nc(F)ccc1C(F)(F)F,0.36108184,29.064646,1.9945209,0,0.0
C[C@H](CCO)C(=O)C(F)(F)C(F)(F)C(F)(F)F,C[C@H](CCO)C(=O)C(F)(F)C(F)(F)C(F)(F)F,-0.4486577,23.370615,2.040522,0,0.0
OCc1cc(F)cc(C(F)(F)F)c1,OCc1cc(F)cc(C(F)(F)F)c1,0.15425885,30.68533,2.3458865,0,0.0
C=CCOC(F)(F)C(F)C(F)(F)F,C=CCOC(F)(F)C(F)C(F)(F)F,0.4359266,17.862799,2.7380176,0,0.0
Cc1c(OC(F)(F)F)cccc1C(=O)O,Cc1c(OC(F)(F)F)cccc1C(=O)O,0.055737954,35.53885,3.207274,0,0.0
OCCOCC(F)(F)C(F)(F)F,OCCOCC(F)(F)C(F)(F)F,0.85703504,23.645641,1.0439115,0,0.0
OCc1cc(C(F)(F)F)ccn1,OCc1cc(C(F)(F)F)ccn1,0.08884625,34.524002,1.0630134,0,0.0
C[C@@H](N)C(F)(F)F,C[C@@H](N)C(F)(F)F,1.2376931,18.156378,0.7248066,0,0.0
O=C(O)C(F)c1ccc(C(F)(F)F)c(F)c1,O=C(O)C(F)c1ccc(C(F)(F)F)c(F)c1,-0.34567663,28.60017,2.4158416,0,0.0
O=C1CCC(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)N1,O=C1CCC(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)N1,-1.0641592,28.903595,1.6940018,0,0.0
OCc1cc(F)ccc1C(F)(F)F,OCc1cc(F)ccc1C(F)(F)F,0.17990455,30.778723,2.3107622,0,0.0
O=S(=O)(O)CCCC(F)(F)C(F)(F)F,O=S(=O)(O)CCCC(F)(F)C(F)(F)F,-0.043850075,32.06502,-0.4041728,0,0.0
FC(F)(F)C12CCCN=C1C2(F)F,FC(F)(F)C12CCCN=C1C2(F)F,-0.267847,23.570478,2.269069,0,0.0
O=S(=O)(O)CCC(F)(F)F,O=S(=O)(O)CCC(F)(F)F,0.51643914,34.085567,-1.853191,0,0.0
COC(=O)C1(OC)OCC(F)(F)O1,COC(=O)C1(OC)OCC(F)(F)O1,0.09079988,29.69228,0.6109989,0,0.0
C=CCC(=O)OCC(F)CC(F)(F)F,C=CCC(=O)OCC(F)CC(F)(F)F,0.28290787,23.612684,2.2940981,0,0.0
CCOP(C)(=O)OCC(F)(F)C(F)F,CCOP(C)(=O)OCC(F)(F)C(F)F,0.033267953,25.523222,1.1375598,0,0.0
CCC(CC1(O)C(F)CC(F)(F)C1(F)F)OC,CCC(CC1(O)C(F)CC(F)(F)C1(F)F)OC,-0.030567786,23.063805,2.250699,0,0.0
CCOC(I)C(=O)OCC(F)(F)F,CCOC(I)C(=O)OCC(F)(F)F,0.74413455,30.07729,2.0452511,0,0.0
Nc1cc(C(F)(F)F)c(Cl)s1,Nc1cc(C(F)(F)F)c(Cl)s1,0.254882,30.83577,3.0049176,0,0.0
OCC(CBr)CC(F)(F)F,OCC(CBr)CC(F)(F)F,0.98689187,31.024237,1.7723976,0,0.0
COCC(F)(F)C(F)Br,COCC(F)(F)C(F)Br,0.73585117,22.236702,1.629039,0,0.0
CC(O[C@H](C)CC(=O)O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(O[C@H](C)CC(=O)O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,-0.6233706,29.931171,3.586108,0,0.0
COC(=O)c1cc(C(F)(F)F)ccc1C(=O)O,COC(=O)c1cc(C(F)(F)F)ccc1C(=O)O,-0.41433352,36.194653,2.2672608,0,0.0
O=C1CC(O)(F)C(F)(F)C1(F)F,O=C1CC(O)(F)C(F)(F)C1(F)F,-0.21212097,22.102644,0.99542934,0,0.0
OC(F)(F)OCC1CCOCC1,OC(F)(F)OCC1CCOCC1,0.71861994,30.103214,0.7357224,0,0.0
OC(F)(c1ccoc1)C(F)(F)F,OC(F)(c1ccoc1)C(F)(F)F,0.04285749,25.738491,1.7620779,0,0.0
OC1(C(F)(F)F)C=C2COCC21,OC1(C(F)(F)F)C=C2COCC21,0.110373095,30.63267,0.8340092,0,0.0
FC(F)(F)C1(Cn2ncnn2)CO1,FC(F)(F)C1(Cn2ncnn2)CO1,0.0929179,36.561695,0.35478145,0,0.0
C=CC(=O)OCC(F)(F)C(F)Br,C=CC(=O)OCC(F)(F)C(F)Br,0.18278226,27.231144,2.153112,0,0.0
OCC(Cl)C(F)(F)F,OCC(Cl)C(F)(F)F,0.8409394,24.646702,1.1105822,0,0.0
FC(F)(F)C1CC2N=C1CC2(F)F,FC(F)(F)C1CC2N=C1CC2(F)F,-0.007809794,23.466501,2.1009328,0,0.0
CC(F)(F)C(Cl)C(=O)NCCO,CC(F)(F)C(Cl)C(=O)NCCO,0.64667684,38.28527,0.41168135,0,0.0
OCCc1c(F)c(F)c(C(F)(F)F)c(F)c1F,OCCc1c(F)c(F)c(C(F)(F)F)c(F)c1F,-0.2728914,28.462418,3.0538335,0,0.0
Nc1nc(F)c(C(F)(F)F)c(Cl)n1,Nc1nc(F)c(C(F)(F)F)c(Cl)n1,0.2395978,31.854874,2.0584905,0,0.0
FC(F)(F)CC1C=CCO1,FC(F)(F)CC1C=CCO1,0.38906366,24.37164,1.4063301,0,0.0
O=C(CC(=O)C(F)(F)C(F)(F)Cl)N1CCCCC1,O=C(CC(=O)C(F)(F)C(F)(F)Cl)N1CCCCC1,-0.01832009,37.79644,2.061129,0,0.0
CC=C(C)C(=O)OCC(C)(O)C(F)(F)C(F)F,CC=C(C)C(=O)OCC(C)(O)C(F)(F)C(F)F,-0.11986709,27.390533,2.3096843,0,0.0
